pair_id,group_id,set_id,drug,section,severity,expert_label,rule_text,indicator_text,indicator_value,rule_has_numeric,rule_has_comparator,rule_has_unit,indicator_is_numeric,lexical_overlap,rule_has_negation,section_is_interaction,section_is_contraindication,section_is_dosage,severity_is_high,clause_count_scaled,token_count_scaled
PUB-0917,833d70f8cafb1a87,001dd372-2692-4d6f-a71c-95e7056349a9,unknown,Special Populations,moderate,ExpertC,"No overall differences in safety or effectiveness were observed between these subjects and younger subjects, and other reported clinical experience has not identified differences in responses between the elderly and younger patients, but greater sensitivity of some older individuals cannot be ruled out.",concomitant medications: insulin human  isophane 70 UNT/ML / Regular Insulin  Human 30 UNT/ML Injectable Suspension [Humulin]; Hydrochlorothiazide 25 MG Oral Tablet,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.3
PUB-0918,833d70f8cafb1a87,001dd372-2692-4d6f-a71c-95e7056349a9,unknown,Special Populations,moderate,ExpertC,"No overall differences in safety or effectiveness were observed between these subjects and younger subjects, and other reported clinical experience has not identified differences in responses between the elderly and younger patients, but greater sensitivity of some older individuals cannot be ruled out.",concomitant medications: insulin human  isophane 70 UNT/ML / Regular Insulin  Human 30 UNT/ML Injectable Suspension [Humulin]; Hydrochlorothiazide 25 MG Oral Tablet,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.3
PUB-0919,833d70f8cafb1a87,001dd372-2692-4d6f-a71c-95e7056349a9,unknown,Special Populations,moderate,ExpertC,"No overall differences in safety or effectiveness were observed between these subjects and younger subjects, and other reported clinical experience has not identified differences in responses between the elderly and younger patients, but greater sensitivity of some older individuals cannot be ruled out.",concomitant medications: insulin human  isophane 70 UNT/ML / Regular Insulin  Human 30 UNT/ML Injectable Suspension [Humulin]; Hydrochlorothiazide 25 MG Oral Tablet,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.3
PUB-0920,833d70f8cafb1a87,001dd372-2692-4d6f-a71c-95e7056349a9,unknown,Special Populations,moderate,ExpertC,"No overall differences in safety or effectiveness were observed between these subjects and younger subjects, and other reported clinical experience has not identified differences in responses between the elderly and younger patients, but greater sensitivity of some older individuals cannot be ruled out.",concomitant medications: insulin human  isophane 70 UNT/ML / Regular Insulin  Human 30 UNT/ML Injectable Suspension [Humulin]; Hydrochlorothiazide 25 MG Oral Tablet,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.3
PUB-0921,001a61af0d915b7a,001f4c8f-adbe-4409-9bf8-702e83a32783,unknown,Indications and Usage,moderate,ExpertC,"In using enalapril maleate, consideration should be given to the fact that another angiotensin-converting enzyme inhibitor, captopril, has caused agranulocytosis, particularly in patients with renal impairment or collagen vascular disease, and that available data are insufficient to show that enalapril maleate does not have a similar risk (see WARNINGS , Neutropenia/Agranulocytosis ).",concomitant medications: 1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen]; 1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.75,0.375
PUB-0922,001a61af0d915b7a,001f4c8f-adbe-4409-9bf8-702e83a32783,unknown,Indications and Usage,moderate,ExpertC,"In using enalapril maleate, consideration should be given to the fact that another angiotensin-converting enzyme inhibitor, captopril, has caused agranulocytosis, particularly in patients with renal impairment or collagen vascular disease, and that available data are insufficient to show that enalapril maleate does not have a similar risk (see WARNINGS , Neutropenia/Agranulocytosis ).",concomitant medications: 1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen]; 1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.75,0.375
PUB-0923,001a61af0d915b7a,001f4c8f-adbe-4409-9bf8-702e83a32783,unknown,Indications and Usage,moderate,ExpertC,"In using enalapril maleate, consideration should be given to the fact that another angiotensin-converting enzyme inhibitor, captopril, has caused agranulocytosis, particularly in patients with renal impairment or collagen vascular disease, and that available data are insufficient to show that enalapril maleate does not have a similar risk (see WARNINGS , Neutropenia/Agranulocytosis ).",concomitant medications: insulin human  isophane 70 UNT/ML / Regular Insulin  Human 30 UNT/ML Injectable Suspension [Humulin]; 1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.75,0.375
PUB-0924,001a61af0d915b7a,001f4c8f-adbe-4409-9bf8-702e83a32783,unknown,Indications and Usage,moderate,ExpertC,"In using enalapril maleate, consideration should be given to the fact that another angiotensin-converting enzyme inhibitor, captopril, has caused agranulocytosis, particularly in patients with renal impairment or collagen vascular disease, and that available data are insufficient to show that enalapril maleate does not have a similar risk (see WARNINGS , Neutropenia/Agranulocytosis ).",concomitant medications: 1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen]; 1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.75,0.375
PUB-0925,50f07ca5a9f1e1a0,0003458f-352a-46fa-9d99-230daa76ae29,GLIMEPIRIDE,Drug Interactions,high,ExpertC,"7.3 Cytochrome P450 2C9 Interactions There may be an interaction between glimepiride and inhibitors (e.g., fluconazole) and inducers (e.g., rifampin) of cytochrome P450 2C9.",concomitant medications: Atenolol 50 MG / Chlorthalidone 25 MG Oral Tablet; Atenolol 50 MG / Chlorthalidone 25 MG Oral Tablet,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4166666666666667,0.175
PUB-0926,50f07ca5a9f1e1a0,0003458f-352a-46fa-9d99-230daa76ae29,GLIMEPIRIDE,Drug Interactions,high,ExpertC,"7.3 Cytochrome P450 2C9 Interactions There may be an interaction between glimepiride and inhibitors (e.g., fluconazole) and inducers (e.g., rifampin) of cytochrome P450 2C9.",concomitant medications: Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution; Atenolol 50 MG / Chlorthalidone 25 MG Oral Tablet,,1.0,0.0,1.0,0.0,0.024390243902439025,0.0,1.0,0.0,0.0,1.0,0.4166666666666667,0.175
PUB-0927,50f07ca5a9f1e1a0,0003458f-352a-46fa-9d99-230daa76ae29,GLIMEPIRIDE,Drug Interactions,high,ExpertC,"7.3 Cytochrome P450 2C9 Interactions There may be an interaction between glimepiride and inhibitors (e.g., fluconazole) and inducers (e.g., rifampin) of cytochrome P450 2C9.",concomitant medications: Atenolol 50 MG / Chlorthalidone 25 MG Oral Tablet; Atenolol 50 MG / Chlorthalidone 25 MG Oral Tablet,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4166666666666667,0.175
PUB-0928,50f07ca5a9f1e1a0,0003458f-352a-46fa-9d99-230daa76ae29,GLIMEPIRIDE,Drug Interactions,high,ExpertC,"7.3 Cytochrome P450 2C9 Interactions There may be an interaction between glimepiride and inhibitors (e.g., fluconazole) and inducers (e.g., rifampin) of cytochrome P450 2C9.",concomitant medications: Atenolol 50 MG / Chlorthalidone 25 MG Oral Tablet; Atenolol 50 MG / Chlorthalidone 25 MG Oral Tablet,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4166666666666667,0.175
PUB-0929,56c4ff642135c52f,000155a8-709c-44e5-a75f-cd890f3a7caf,NAPROXEN,Drug Interactions,high,ExpertC,Intervention: This effect should be kept in mind when bleeding times are determined.,concomitant medications: Simvastatin 10 MG Oral Tablet; Hydrochlorothiazide 12.5 MG,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.16666666666666666,0.10833333333333334
PUB-0930,56c4ff642135c52f,000155a8-709c-44e5-a75f-cd890f3a7caf,NAPROXEN,Drug Interactions,high,ExpertC,Intervention: This effect should be kept in mind when bleeding times are determined.,concomitant medications: Simvastatin 10 MG Oral Tablet; Hydrochlorothiazide 12.5 MG,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.16666666666666666,0.10833333333333334
PUB-0931,56c4ff642135c52f,000155a8-709c-44e5-a75f-cd890f3a7caf,NAPROXEN,Drug Interactions,high,ExpertC,Intervention: This effect should be kept in mind when bleeding times are determined.,concomitant medications: Simvastatin 10 MG Oral Tablet; Hydrochlorothiazide 12.5 MG,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.16666666666666666,0.10833333333333334
PUB-0932,56c4ff642135c52f,000155a8-709c-44e5-a75f-cd890f3a7caf,NAPROXEN,Drug Interactions,high,ExpertC,Intervention: This effect should be kept in mind when bleeding times are determined.,concomitant medications: Simvastatin 10 MG Oral Tablet; Hydrochlorothiazide 12.5 MG,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.16666666666666666,0.10833333333333334
PUB-0933,faa1ba612c1cb7ae,00332c65-edad-a153-9c78-628931daa732,DIVALPROEX SODIUM,Special Populations,moderate,ExpertC,"The major congenital malformations included cases of neural tube defects, cardiovascular malformations, craniofacial defects (e.g., oral clefts, craniosynostosis), hypospadias, limb malformations (e.g., clubfoot, polydactyly), and other malformations of varying severity involving other body systems [see Warnings and Precautions (5.2) ] .",concomitant medications: amLODIPine 5 MG / Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 20 MG Oral Tablet; Atenolol 50 MG / Chlorthalidone 25 MG Oral Tablet,,1.0,0.0,1.0,0.0,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,1.0,0.275
PUB-0934,faa1ba612c1cb7ae,00332c65-edad-a153-9c78-628931daa732,DIVALPROEX SODIUM,Special Populations,moderate,ExpertC,"The major congenital malformations included cases of neural tube defects, cardiovascular malformations, craniofacial defects (e.g., oral clefts, craniosynostosis), hypospadias, limb malformations (e.g., clubfoot, polydactyly), and other malformations of varying severity involving other body systems [see Warnings and Precautions (5.2) ] .",concomitant medications: Atenolol 50 MG / Chlorthalidone 25 MG Oral Tablet; Atenolol 50 MG / Chlorthalidone 25 MG Oral Tablet,,1.0,0.0,1.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,1.0,0.275
PUB-0935,faa1ba612c1cb7ae,00332c65-edad-a153-9c78-628931daa732,DIVALPROEX SODIUM,Special Populations,moderate,ExpertC,"The major congenital malformations included cases of neural tube defects, cardiovascular malformations, craniofacial defects (e.g., oral clefts, craniosynostosis), hypospadias, limb malformations (e.g., clubfoot, polydactyly), and other malformations of varying severity involving other body systems [see Warnings and Precautions (5.2) ] .",concomitant medications: Atenolol 50 MG / Chlorthalidone 25 MG Oral Tablet; Atenolol 50 MG / Chlorthalidone 25 MG Oral Tablet,,1.0,0.0,1.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,1.0,0.275
PUB-0936,faa1ba612c1cb7ae,00332c65-edad-a153-9c78-628931daa732,DIVALPROEX SODIUM,Special Populations,moderate,ExpertC,"The major congenital malformations included cases of neural tube defects, cardiovascular malformations, craniofacial defects (e.g., oral clefts, craniosynostosis), hypospadias, limb malformations (e.g., clubfoot, polydactyly), and other malformations of varying severity involving other body systems [see Warnings and Precautions (5.2) ] .",concomitant medications: Atenolol 50 MG / Chlorthalidone 25 MG Oral Tablet; Atenolol 50 MG / Chlorthalidone 25 MG Oral Tablet,,1.0,0.0,1.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,1.0,0.275
PUB-0937,41999dae7fcbd64e,00046231-8fab-44a0-b986-9a9dd450881d,unknown,Drug Interactions,high,ExpertC,"In a patient with a nonfunctioning thyroid gland who is receiving thyroid replacement therapy, free levothyroxine may be decreased when estrogens are started thus increasing thyroid requirements.",concomitant medications: amLODIPine 5 MG / Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 20 MG Oral Tablet; ferrous sulfate 325 MG Oral Tablet,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.16666666666666666,0.2
PUB-0938,41999dae7fcbd64e,00046231-8fab-44a0-b986-9a9dd450881d,unknown,Drug Interactions,high,ExpertC,"In a patient with a nonfunctioning thyroid gland who is receiving thyroid replacement therapy, free levothyroxine may be decreased when estrogens are started thus increasing thyroid requirements.",concomitant medications: Vitamin B 12 5 MG/ML Injectable Solution; Naproxen sodium 220 MG Oral Tablet,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.16666666666666666,0.2
PUB-0939,41999dae7fcbd64e,00046231-8fab-44a0-b986-9a9dd450881d,unknown,Drug Interactions,high,ExpertC,"In a patient with a nonfunctioning thyroid gland who is receiving thyroid replacement therapy, free levothyroxine may be decreased when estrogens are started thus increasing thyroid requirements.",concomitant medications: Vitamin B 12 5 MG/ML Injectable Solution; Acetaminophen 325 MG Oral Tablet,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.16666666666666666,0.2
PUB-0940,41999dae7fcbd64e,00046231-8fab-44a0-b986-9a9dd450881d,unknown,Drug Interactions,high,ExpertC,"In a patient with a nonfunctioning thyroid gland who is receiving thyroid replacement therapy, free levothyroxine may be decreased when estrogens are started thus increasing thyroid requirements.",concomitant medications: Simvastatin 10 MG Oral Tablet; Simvastatin 10 MG Oral Tablet,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.16666666666666666,0.2
PUB-0941,2576086e0e2b486e,0018ade9-5856-db6c-e063-6394a90a2ccf,POLYETHYLENE GLYCOL 400,Warnings and Precautions,high,ExpertC,"remove contact lenses before using Stop use and ask a doctor if you experience eye pain changes in vision continued redness or irritation of the eye, or if the condition worsens or persists for more than 72 hours If pregnant or breast-feeding, ask a health professional before use.",concomitant medications: Simvastatin 20 MG Oral Tablet; 24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9166666666666666,0.31666666666666665
PUB-0942,2576086e0e2b486e,0018ade9-5856-db6c-e063-6394a90a2ccf,POLYETHYLENE GLYCOL 400,Warnings and Precautions,high,ExpertC,"remove contact lenses before using Stop use and ask a doctor if you experience eye pain changes in vision continued redness or irritation of the eye, or if the condition worsens or persists for more than 72 hours If pregnant or breast-feeding, ask a health professional before use.",concomitant medications: Digoxin 0.125 MG Oral Tablet; Amlodipine 5 MG Oral Tablet,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9166666666666666,0.31666666666666665
PUB-0943,2576086e0e2b486e,0018ade9-5856-db6c-e063-6394a90a2ccf,POLYETHYLENE GLYCOL 400,Warnings and Precautions,high,ExpertC,"remove contact lenses before using Stop use and ask a doctor if you experience eye pain changes in vision continued redness or irritation of the eye, or if the condition worsens or persists for more than 72 hours If pregnant or breast-feeding, ask a health professional before use.",concomitant medications: Warfarin Sodium 5 MG Oral Tablet; Clopidogrel 75 MG Oral Tablet,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9166666666666666,0.31666666666666665
PUB-0944,2576086e0e2b486e,0018ade9-5856-db6c-e063-6394a90a2ccf,POLYETHYLENE GLYCOL 400,Warnings and Precautions,high,ExpertC,"remove contact lenses before using Stop use and ask a doctor if you experience eye pain changes in vision continued redness or irritation of the eye, or if the condition worsens or persists for more than 72 hours If pregnant or breast-feeding, ask a health professional before use.",concomitant medications: insulin human  isophane 70 UNT/ML / Regular Insulin  Human 30 UNT/ML Injectable Suspension [Humulin]; Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9166666666666666,0.31666666666666665
PUB-0945,e734c789b7f7a681,001f4c8f-adbe-4409-9bf8-702e83a32783,unknown,Drug Interactions,high,ExpertC,"Other Cardiovascular Agents Enalapril maleate has been used concomitantly with beta adrenergic-blocking agents, methyldopa, nitrates, calcium-blocking agents, hydralazine, prazosin and digoxin without evidence of clinically significant adverse interactions.",concomitant medications: 120 ACTUAT Fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler; NDA020503 200 ACTUAT Albuterol 0.09 MG/ACTUAT Metered Dose Inhaler,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5833333333333334,0.225
PUB-0946,e734c789b7f7a681,001f4c8f-adbe-4409-9bf8-702e83a32783,unknown,Drug Interactions,high,ExpertC,"Other Cardiovascular Agents Enalapril maleate has been used concomitantly with beta adrenergic-blocking agents, methyldopa, nitrates, calcium-blocking agents, hydralazine, prazosin and digoxin without evidence of clinically significant adverse interactions.",concomitant medications: 1 ML medroxyprogesterone acetate 150 MG/ML Injection; Hydrochlorothiazide 12.5 MG,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5833333333333334,0.225
PUB-0947,e734c789b7f7a681,001f4c8f-adbe-4409-9bf8-702e83a32783,unknown,Drug Interactions,high,ExpertC,"Other Cardiovascular Agents Enalapril maleate has been used concomitantly with beta adrenergic-blocking agents, methyldopa, nitrates, calcium-blocking agents, hydralazine, prazosin and digoxin without evidence of clinically significant adverse interactions.",concomitant medications: Atenolol 50 MG / Chlorthalidone 25 MG Oral Tablet; amLODIPine 5 MG / Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 20 MG Oral Tablet,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5833333333333334,0.225
PUB-0948,e734c789b7f7a681,001f4c8f-adbe-4409-9bf8-702e83a32783,unknown,Drug Interactions,high,ExpertC,"Other Cardiovascular Agents Enalapril maleate has been used concomitantly with beta adrenergic-blocking agents, methyldopa, nitrates, calcium-blocking agents, hydralazine, prazosin and digoxin without evidence of clinically significant adverse interactions.",concomitant medications: 168 HR Ethinyl Estradiol 0.00146 MG/HR / norelgestromin 0.00625 MG/HR Transdermal System; Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5833333333333334,0.225
PUB-0949,cfe7cea0921a7142,001dd372-2692-4d6f-a71c-95e7056349a9,unknown,Drug Interactions,high,ExpertC,Saquinavir: See the prescribing information for saquinavir and monitor for potential saquinavir toxicities.,concomitant medications: Verapamil Hydrochloride 40 MG; Digoxin 0.125 MG Oral Tablet,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.25,0.08333333333333333
PUB-0950,cfe7cea0921a7142,001dd372-2692-4d6f-a71c-95e7056349a9,unknown,Drug Interactions,high,ExpertC,Saquinavir: See the prescribing information for saquinavir and monitor for potential saquinavir toxicities.,concomitant medications: Warfarin Sodium 5 MG Oral Tablet; insulin human  isophane 70 UNT/ML / Regular Insulin  Human 30 UNT/ML Injectable Suspension [Humulin],,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.25,0.08333333333333333
PUB-0951,cfe7cea0921a7142,001dd372-2692-4d6f-a71c-95e7056349a9,unknown,Drug Interactions,high,ExpertC,Saquinavir: See the prescribing information for saquinavir and monitor for potential saquinavir toxicities.,concomitant medications: Hydrochlorothiazide 25 MG Oral Tablet; Verapamil Hydrochloride 40 MG,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.25,0.08333333333333333
PUB-0952,cfe7cea0921a7142,001dd372-2692-4d6f-a71c-95e7056349a9,unknown,Drug Interactions,high,ExpertC,Saquinavir: See the prescribing information for saquinavir and monitor for potential saquinavir toxicities.,concomitant medications: Digoxin 0.125 MG Oral Tablet; Warfarin Sodium 5 MG Oral Tablet,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.25,0.08333333333333333
PUB-0953,ddc5e56b4f7762ba,00179766-980b-44b0-99d3-1fee2bb27e37,SERTRALINE HYDROCHLORIDE,Drug Interactions,high,ExpertC,"No increase was seen in female mice or in rats of either sex receiving the same treatments, nor was there an increase in hepatocellular carcinomas.",concomitant medications: Hydrochlorothiazide 25 MG Oral Tablet; Hydrochlorothiazide 25 MG Oral Tablet,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.25,0.175
PUB-0954,ddc5e56b4f7762ba,00179766-980b-44b0-99d3-1fee2bb27e37,SERTRALINE HYDROCHLORIDE,Drug Interactions,high,ExpertC,"No increase was seen in female mice or in rats of either sex receiving the same treatments, nor was there an increase in hepatocellular carcinomas.",concomitant medications: Hydrochlorothiazide 25 MG Oral Tablet; Hydrochlorothiazide 25 MG Oral Tablet,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.25,0.175
PUB-0955,ddc5e56b4f7762ba,00179766-980b-44b0-99d3-1fee2bb27e37,SERTRALINE HYDROCHLORIDE,Drug Interactions,high,ExpertC,"No increase was seen in female mice or in rats of either sex receiving the same treatments, nor was there an increase in hepatocellular carcinomas.",concomitant medications: Hydrochlorothiazide 25 MG Oral Tablet; Hydrochlorothiazide 25 MG Oral Tablet,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.25,0.175
PUB-0956,ddc5e56b4f7762ba,00179766-980b-44b0-99d3-1fee2bb27e37,SERTRALINE HYDROCHLORIDE,Drug Interactions,high,ExpertC,"No increase was seen in female mice or in rats of either sex receiving the same treatments, nor was there an increase in hepatocellular carcinomas.",concomitant medications: Hydrochlorothiazide 25 MG Oral Tablet; Hydrochlorothiazide 25 MG Oral Tablet,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.25,0.175
PUB-0957,0da922ca5ec9a7f7,0033cd30-0d55-4aed-afc7-ad57f46e3e17,unknown,Contraindications,high,ExpertC,Concomitant use of monoamine oxidase inhibitors (MAOIs) or use within 14 days of discontinuing a MAOI.,concomitant medications: NuvaRing 0.12/0.015 MG per 24HR 21 Day Vaginal Ring; Hydrochlorothiazide 25 MG Oral Tablet,,1.0,0.0,1.0,0.0,0.03333333333333333,0.0,0.0,1.0,0.0,1.0,0.16666666666666666,0.11666666666666667
PUB-0958,0da922ca5ec9a7f7,0033cd30-0d55-4aed-afc7-ad57f46e3e17,unknown,Contraindications,high,ExpertC,Concomitant use of monoamine oxidase inhibitors (MAOIs) or use within 14 days of discontinuing a MAOI.,concomitant medications: Trinessa 28 Day Pack; Hydrochlorothiazide 25 MG Oral Tablet,,1.0,0.0,1.0,0.0,0.041666666666666664,0.0,0.0,1.0,0.0,1.0,0.16666666666666666,0.11666666666666667
PUB-0959,0da922ca5ec9a7f7,0033cd30-0d55-4aed-afc7-ad57f46e3e17,unknown,Contraindications,high,ExpertC,Concomitant use of monoamine oxidase inhibitors (MAOIs) or use within 14 days of discontinuing a MAOI.,concomitant medications: Hydrochlorothiazide 25 MG Oral Tablet; Errin 28 Day Pack,,1.0,0.0,1.0,0.0,0.041666666666666664,0.0,0.0,1.0,0.0,1.0,0.16666666666666666,0.11666666666666667
PUB-0960,0da922ca5ec9a7f7,0033cd30-0d55-4aed-afc7-ad57f46e3e17,unknown,Contraindications,high,ExpertC,Concomitant use of monoamine oxidase inhibitors (MAOIs) or use within 14 days of discontinuing a MAOI.,concomitant medications: Hydrochlorothiazide 25 MG Oral Tablet; Yaz 28 Day Pack,,1.0,0.0,1.0,0.0,0.041666666666666664,0.0,0.0,1.0,0.0,1.0,0.16666666666666666,0.11666666666666667
PUB-0961,e7e509e6b234e61f,00332c65-edad-a153-9c78-628931daa732,DIVALPROEX SODIUM,Drug Interactions,high,ExpertC,Both the clearance and apparent volume of distribution of free phenytoin were reduced by 25%.,concomitant medications: 120 ACTUAT Fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler; NDA020503 200 ACTUAT Albuterol 0.09 MG/ACTUAT Metered Dose Inhaler,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.16666666666666666,0.11666666666666667
PUB-0962,e7e509e6b234e61f,00332c65-edad-a153-9c78-628931daa732,DIVALPROEX SODIUM,Drug Interactions,high,ExpertC,Both the clearance and apparent volume of distribution of free phenytoin were reduced by 25%.,concomitant medications: 120 ACTUAT Fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler; NDA020503 200 ACTUAT Albuterol 0.09 MG/ACTUAT Metered Dose Inhaler,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.16666666666666666,0.11666666666666667
PUB-0963,e7e509e6b234e61f,00332c65-edad-a153-9c78-628931daa732,DIVALPROEX SODIUM,Drug Interactions,high,ExpertC,Both the clearance and apparent volume of distribution of free phenytoin were reduced by 25%.,concomitant medications: 120 ACTUAT Fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler; NDA020503 200 ACTUAT Albuterol 0.09 MG/ACTUAT Metered Dose Inhaler,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.16666666666666666,0.11666666666666667
PUB-0964,e7e509e6b234e61f,00332c65-edad-a153-9c78-628931daa732,DIVALPROEX SODIUM,Drug Interactions,high,ExpertC,Both the clearance and apparent volume of distribution of free phenytoin were reduced by 25%.,concomitant medications: 120 ACTUAT Fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler; NDA020503 200 ACTUAT Albuterol 0.09 MG/ACTUAT Metered Dose Inhaler,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.16666666666666666,0.11666666666666667
PUB-0965,b9e37fdd19f306ea,0033cd30-0d55-4aed-afc7-ad57f46e3e17,unknown,Special Populations,moderate,ExpertC,"Unless the benefits of paroxetine to the mother justify continuing treatment, consideration should be given to either discontinuing paroxetine therapy or switching to another antidepressant [see Warnings and Precautions ( 5.7 )].",concomitant medications: Fexofenadine hydrochloride 30 MG Oral Tablet; NDA020800 0.3 ML Epinephrine 1 MG/ML Auto-Injector,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.225
PUB-0966,b9e37fdd19f306ea,0033cd30-0d55-4aed-afc7-ad57f46e3e17,unknown,Special Populations,moderate,ExpertC,"Unless the benefits of paroxetine to the mother justify continuing treatment, consideration should be given to either discontinuing paroxetine therapy or switching to another antidepressant [see Warnings and Precautions ( 5.7 )].",concomitant medications: 120 ACTUAT Fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler; NDA020503 200 ACTUAT Albuterol 0.09 MG/ACTUAT Metered Dose Inhaler,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.225
PUB-0967,b9e37fdd19f306ea,0033cd30-0d55-4aed-afc7-ad57f46e3e17,unknown,Special Populations,moderate,ExpertC,"Unless the benefits of paroxetine to the mother justify continuing treatment, consideration should be given to either discontinuing paroxetine therapy or switching to another antidepressant [see Warnings and Precautions ( 5.7 )].",concomitant medications: predniSONE 5 MG Oral Tablet; 120 ACTUAT Fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler,,1.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.225
